Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,www.aviation.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.aviation.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.aviation.marines.mil.txt
https,443,www.barracks.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.barracks.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.barracks.marines.mil.txt
https,443,www.beaufort.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.beaufort.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.beaufort.marines.mil.txt
https,443,www.candp.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.candp.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.candp.marines.mil.txt
https,443,www.cbirf.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.cbirf.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.cbirf.marines.mil.txt
https,443,www.cdi.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.cdi.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.cdi.marines.mil.txt
https,443,www.cemarforcentcomfwd.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.cemarforcentcomfwd.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.cemarforcentcomfwd.marines.mil.txt
https,443,www.cherrypoint.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.cherrypoint.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.cherrypoint.marines.mil.txt
https,443,www.clr25.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.clr25.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.clr25.marines.mil.txt
https,443,www.clr2.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.clr2.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.clr2.marines.mil.txt
https,443,www.comcam.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.comcam.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.comcam.marines.mil.txt
https,443,www.drumcorps.marines.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.drumcorps.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.drumcorps.marines.mil.txt
https,443,www.fuji.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.fuji.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.fuji.marines.mil.txt
https,443,www.gceitf.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.gceitf.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.gceitf.marines.mil.txt
https,443,www.iandl.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.iandl.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.iandl.marines.mil.txt
https,443,www.iiimef.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.iiimef.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.iiimef.marines.mil.txt
https,443,www.iimeffwd.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.iimeffwd.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.iimeffwd.marines.mil.txt
https,443,www.intel.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.intel.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.intel.marines.mil.txt
https,443,www.iwakuni.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.iwakuni.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.iwakuni.marines.mil.txt
https,443,www.lejeune.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.lejeune.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.lejeune.marines.mil.txt
https,443,www.mag14.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mag14.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mag14.marines.mil.txt
https,443,www.mag26.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mag26.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mag26.marines.mil.txt
https,443,www.mag29.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.mag29.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.mag29.marines.mil.txt
https,443,www.marforaf.marines.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/screens/https.www.marforaf.marines.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165652/source/https.www.marforaf.marines.mil.txt
