URL,80,443
http://kubic.test.xc.nga.mil,X,,
http://login.system.tas.xc.nga.mil,X,,
http://msi.nga.mil,X,,
https://ece.tas.xc.nga.mil,,X,
https://info.nga.mil,,X,
https://int.tas.xc.nga.mil,,X,
https://pages.dso.test.xc.nga.mil,,X,
https://stage.tas.xc.nga.mil,,X,
http://system.tas.xc.nga.mil,X,,
http://uaa.system.tas.xc.nga.mil,X,,
