Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
https,443,ggdm.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.ggdm.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.ggdm.erdc.dren.mil.txt
https,443,hotboxtest.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.hotboxtest.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.hotboxtest.erdc.dren.mil.txt
https,443,hotboxtesting.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.hotboxtesting.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.hotboxtesting.erdc.dren.mil.txt
https,443,imcom.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.imcom.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.imcom.erdc.dren.mil.txt
https,443,listbuilder.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.listbuilder.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.listbuilder.erdc.dren.mil.txt
https,443,lpodtnavy.w.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.lpodtnavy.w.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.lpodtnavy.w.dren.mil.txt
https,443,nano.el.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.nano.el.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.nano.el.erdc.dren.mil.txt
https,443,operations.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.operations.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.operations.erdc.dren.mil.txt
https,443,pge.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.pge.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.pge.erdc.dren.mil.txt
https,443,portal-mbps.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.portal-mbps.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.portal-mbps.erdc.dren.mil.txt
https,443,profawards.erdc.dren.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.profawards.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.profawards.erdc.dren.mil.txt
https,443,radgfw.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.radgfw.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.radgfw.erdc.dren.mil.txt
https,443,rcdgfw.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.rcdgfw.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.rcdgfw.erdc.dren.mil.txt
https,443,restricted.vdl.afrl.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.restricted.vdl.afrl.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.restricted.vdl.afrl.dren.mil.txt
https,443,rfpwizard.mrsi.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.rfpwizard.mrsi.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.rfpwizard.mrsi.erdc.dren.mil.txt
https,443,rhdgfw.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.rhdgfw.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.rhdgfw.erdc.dren.mil.txt
https,443,rsgis.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.rsgis.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.rsgis.erdc.dren.mil.txt
https,443,rvdgfw.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.rvdgfw.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.rvdgfw.erdc.dren.mil.txt
https,443,sav.el.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.sav.el.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.sav.el.erdc.dren.mil.txt
https,443,seaturtles.el.erdc.dren.mil,Successful,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.seaturtles.el.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.seaturtles.el.erdc.dren.mil.txt
https,443,speedtest.erdc.dren.mil,BadStatus,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/screens/https.speedtest.erdc.dren.mil.png,/home/jaleeljustin643/gopath/bin/DOD-Recon/EyeWitness/Python/2021-05-09_165552/source/https.speedtest.erdc.dren.mil.txt
